Date,Plant_ID,Plant_Name,Machine_ID,Machine_Type,Product_Line,Shift,Production_Units,Production_Value,Target_Production,Availability,Performance,Quality_Rate,OEE,Order_ID,Order_Date,Order_Value,Order_Due_Date,Order_Status,Billing_Date,Payment_Date,Downtime_Minutes,Downtime_Hours,Downtime_Reason,MTBF,MTTR,Fulfillment_Status,Fulfillment_Days
2023-01-29,P01,Pune,M024,CNC,Engine Parts,Night,776,310400,805,81,85,97,62.28,ORD2029,2023-01-26,580759,2023-02-05,Paid,2023-01-26,2023-01-28,48,0.8,Mechanical Failure,116,23,OnTime,3
2023-01-29,P01,Pune,M025,Drill,Suspension,Night,1108,444308,1117,89,80,95,58.82,,,,,,,,19,0.316666667,Operator Error,180,15,,
2023-01-29,P02,Chennai,M001,Milling,Chassis,Morning,996,371508,1120,93,87,99,72.63,,,,,,,,42,0.7,Calibration,165,38,,
2023-01-29,P02,Chennai,M002,Welder,Suspension,Night,799,323595,882,83,92,95,62.46,ORD2030,2023-01-28,250873,2023-02-06,Shipped,,,28,0.466666667,Quality Check,167,44,OnTime,1
2023-01-29,P02,Chennai,M003,Press,Exhaust,Night,1007,390716,983,78,78,97,57.26,,,,,,,,13,0.216666667,Software Issue,140,37,,
2023-01-29,P02,Chennai,M004,Milling,Transmission,Morning,710,295360,807,88,96,97,71.66,,,,,,,,26,0.433333333,Tool Change,141,26,,
2023-01-29,P02,Chennai,M005,CNC,Exhaust,Morning,991,366670,951,97,95,96,83.29,ORD2031,2023-01-28,522056,2023-02-02,Shipped,,,31,0.516666667,Electrical Fault,183,41,OnTime,1
2023-01-29,P02,Chennai,M006,Press,Exhaust,Morning,1156,439280,1159,98,91,97,78.77,ORD2032,2023-01-28,594268,2023-02-06,Paid,2023-01-28,2023-02-03,27,0.45,Preventive Maintenance,179,17,OnTime,1
2023-01-29,P02,Chennai,M007,Drill,Transmission,Morning,1198,419300,1198,86,90,98,66.35,,,,,,,,24,0.4,Software Issue,115,29,,
2023-01-29,P02,Chennai,M008,Lathe,Chassis,Morning,839,297845,892,94,92,97,80.34,ORD2033,2023-01-23,334751,2023-02-01,Paid,2023-01-27,2023-01-29,13,0.216666667,Calibration,103,39,OnTime,6
2023-01-29,P02,Chennai,M009,Grinder,Engine Parts,Night,977,387869,1057,76,78,95,49.08,,,,,,,,17,0.283333333,Software Issue,121,19,,
2023-01-29,P02,Chennai,M010,Welder,Brakes,Morning,1024,393216,1097,86,88,97,64.48,,,,,,,,14,0.233333333,Material Shortage,173,40,,
2023-01-29,P02,Chennai,M011,Press,Engine Parts,Night,1214,477102,1161,82,80,98,58.64,,,,,,,,58,0.966666667,Calibration,131,39,,
2023-01-29,P02,Chennai,M012,CNC,Exhaust,Night,812,338604,939,88,84,98,63.85,,,,,,,,42,0.7,Tool Change,117,37,,
2023-01-29,P02,Chennai,M013,Grinder,Suspension,Night,776,280912,806,82,86,97,61.47,,,,,,,,12,0.2,Software Issue,134,21,,
2023-01-29,P02,Chennai,M014,Drill,Exhaust,Night,762,311658,861,87,82,97,70.54,ORD2034,2023-01-28,452150,2023-02-03,Processing,,,14,0.233333333,Material Shortage,188,21,Delayed,9
2023-01-29,P02,Chennai,M015,Lathe,Chassis,Night,1071,388773,1194,85,85,97,61.86,,,,,,,,39,0.65,Preventive Maintenance,176,16,,
2023-01-29,P02,Chennai,M016,Press,Transmission,Night,1000,411000,1158,80,81,96,51.19,ORD2035,2023-01-26,342018,2023-02-03,Billed,2023-01-26,,53,0.883333333,Software Issue,100,35,OnTime,3
2023-01-29,P02,Chennai,M017,CNC,Exhaust,Night,1115,442655,1118,89,82,97,59.52,ORD2036,2023-01-28,439634,2023-02-04,Billed,2023-01-28,,36,0.6,Operator Error,149,16,OnTime,1
2023-01-29,P02,Chennai,M018,Milling,Suspension,Night,995,410935,1033,88,86,98,60.37,ORD2037,2023-01-25,411570,2023-01-30,Billed,2023-01-27,,58,0.966666667,Software Issue,185,35,OnTime,4
2023-01-29,P02,Chennai,M019,Milling,Exhaust,Night,911,378065,1072,79,80,98,61.16,,,,,,,,10,0.166666667,Calibration,112,38,,
2023-01-29,P02,Chennai,M020,Drill,Engine Parts,Night,1003,362083,1021,90,91,96,74.28,ORD2038,2023-01-23,544225,2023-02-02,Paid,2023-01-26,2023-01-31,44,0.733333333,Power Outage,148,27,OnTime,6
2023-01-29,P02,Chennai,M021,Lathe,Engine Parts,Night,1068,400500,1180,77,83,95,52.65,,,,,,,,20,0.333333333,Software Issue,159,45,,
2023-01-29,P02,Chennai,M022,Press,Exhaust,Morning,817,329251,860,89,86,97,62.79,,,,,,,,34,0.566666667,Calibration,184,26,,
2023-01-29,P02,Chennai,M023,Press,Transmission,Night,1170,457470,1115,79,92,96,62.06,,,,,,,,44,0.733333333,Tool Change,172,42,,
2023-01-29,P02,Chennai,M024,Grinder,Transmission,Morning,902,334642,958,98,93,99,78.32,,,,,,,,50,0.833333333,Mechanical Failure,122,21,,
2023-01-29,P02,Chennai,M025,Drill,Brakes,Night,830,293820,813,85,86,95,63.96,ORD2039,2023-01-24,513900,2023-02-03,Billed,2023-01-26,,29,0.483333333,Electrical Fault,113,36,OnTime,5
2023-01-29,P03,Gurgaon,M001,Press,Engine Parts,Morning,1040,390000,1004,86,85,97,67.22,,,,,,,,28,0.466666667,Calibration,170,24,,
2023-01-29,P03,Gurgaon,M002,Press,Exhaust,Night,1064,426664,1133,80,80,95,55.5,,,,,,,,32,0.533333333,Power Outage,101,45,,
2023-01-29,P03,Gurgaon,M003,Welder,Transmission,Morning,886,327820,882,87,95,99,72.49,,,,,,,,29,0.483333333,Calibration,104,21,,
2023-01-29,P03,Gurgaon,M004,Grinder,Chassis,Morning,886,351742,1009,98,94,97,86.63,ORD2040,2023-01-22,220256,2023-01-30,Processing,,,38,0.633333333,Operator Error,112,27,Delayed,12
2023-01-29,P03,Gurgaon,M005,Welder,Suspension,Night,972,386856,1033,84,88,95,58.42,,,,,,,,40,0.666666667,Mechanical Failure,135,34,,
2023-01-29,P03,Gurgaon,M006,Drill,Exhaust,Morning,729,255879,834,98,90,99,80.42,,,,,,,,29,0.483333333,Tool Change,165,29,,
2023-01-29,P03,Gurgaon,M007,Press,Engine Parts,Morning,1111,407737,1122,96,95,96,78.54,ORD2041,2023-01-23,373435,2023-01-28,Processing,,,44,0.733333333,Material Shortage,112,15,Delayed,9
2023-01-29,P03,Gurgaon,M008,Milling,Transmission,Morning,1088,405824,1166,93,90,98,79.88,,,,,,,,27,0.45,Power Outage,188,32,,
2023-01-29,P03,Gurgaon,M009,Drill,Brakes,Morning,1203,494433,1150,98,86,98,71.07,,,,,,,,57,0.95,Tool Change,143,29,,
2023-01-29,P03,Gurgaon,M010,Grinder,Engine Parts,Morning,819,334152,865,97,86,99,73.2,,,,,,,,12,0.2,Software Issue,172,26,,
2023-01-29,P03,Gurgaon,M011,Drill,Exhaust,Night,1192,494680,1194,76,79,95,46.5,,,,,,,,59,0.983333333,Power Outage,172,19,,
2023-01-29,P03,Gurgaon,M012,Press,Engine Parts,Morning,980,360640,941,98,93,96,78.99,ORD2042,2023-01-28,234140,2023-02-06,Processing,,,34,0.566666667,Operator Error,118,30,Delayed,6
2023-01-29,P03,Gurgaon,M013,Lathe,Chassis,Morning,946,386914,936,95,97,97,79.85,,,,,,,,53,0.883333333,Material Shortage,173,45,,
2023-01-29,P03,Gurgaon,M014,Grinder,Engine Parts,Night,1063,399688,1035,81,92,98,63.59,,,,,,,,22,0.366666667,Preventive Maintenance,165,26,,
2023-01-29,P03,Gurgaon,M015,Lathe,Engine Parts,Night,765,289935,864,77,78,98,59.9,,,,,,,,14,0.233333333,Quality Check,103,45,,
2023-01-29,P03,Gurgaon,M016,Lathe,Exhaust,Morning,874,332994,943,90,95,98,75.69,,,,,,,,14,0.233333333,Software Issue,168,19,,
2023-01-29,P03,Gurgaon,M017,Grinder,Exhaust,Morning,966,394128,1009,90,89,97,75.4,ORD2043,2023-01-24,458066,2023-02-01,Produced,,,27,0.45,Software Issue,137,29,Delayed,9
2023-01-29,P03,Gurgaon,M018,Press,Brakes,Morning,738,290772,854,94,92,99,73.51,ORD2044,2023-01-27,382736,2023-02-06,Produced,,,60,1,Material Shortage,184,22,Delayed,12
2023-01-29,P03,Gurgaon,M019,Grinder,Brakes,Night,1038,430770,1059,82,83,98,62.61,,,,,,,,53,0.883333333,Calibration,141,25,,
2023-01-29,P03,Gurgaon,M020,Welder,Suspension,Morning,842,319118,861,93,93,99,76.15,,,,,,,,10,0.166666667,Power Outage,101,26,,
2023-01-29,P03,Gurgaon,M021,Drill,Chassis,Morning,859,357344,919,95,85,99,73.93,,,,,,,,31,0.516666667,Material Shortage,178,20,,
2023-01-29,P03,Gurgaon,M022,Welder,Transmission,Night,1160,444280,1110,90,81,95,63.93,,,,,,,,47,0.783333333,Mechanical Failure,157,33,,
2023-01-29,P03,Gurgaon,M023,Welder,Engine Parts,Morning,1058,377706,1041,97,97,98,76.22,ORD2045,2023-01-28,407497,2023-02-03,Processing,,,54,0.9,Electrical Fault,109,38,Delayed,45
2023-01-29,P03,Gurgaon,M024,Drill,Brakes,Night,1019,391296,1001,86,85,95,67.36,,,,,,,,37,0.616666667,Calibration,114,18,,
2023-01-29,P03,Gurgaon,M025,Press,Exhaust,Morning,977,345858,1015,88,97,98,67.82,ORD2046,2023-01-22,222076,2023-01-29,Produced,,,57,0.95,Mechanical Failure,184,42,Delayed,17
2023-01-29,P04,Bengaluru,M001,Press,Chassis,Night,786,286890,863,86,84,96,58.65,ORD2047,2023-01-24,391040,2023-02-01,Paid,2023-01-27,2023-02-03,58,0.966666667,Mechanical Failure,183,16,OnTime,5
2023-01-29,P04,Bengaluru,M002,CNC,Exhaust,Night,745,273415,808,81,78,95,54.14,,,,,,,,54,0.9,Mechanical Failure,132,38,,
2023-01-29,P04,Bengaluru,M003,Welder,Exhaust,Night,696,244296,819,86,86,98,72.69,,,,,,,,10,0.166666667,Software Issue,129,32,,
2023-01-29,P04,Bengaluru,M004,Press,Suspension,Morning,881,352400,1005,92,88,98,69.03,ORD2048,2023-01-28,416930,2023-02-02,Paid,2023-01-27,2023-02-01,41,0.683333333,Preventive Maintenance,114,41,OnTime,1
2023-01-29,P04,Bengaluru,M005,Welder,Transmission,Morning,1019,425942,993,93,93,97,73.08,,,,,,,,28,0.466666667,Electrical Fault,102,20,,
2023-01-29,P04,Bengaluru,M006,CNC,Chassis,Morning,916,327928,958,87,92,98,77.57,ORD2049,2023-01-25,209172,2023-01-31,Billed,2023-01-28,,12,0.2,Operator Error,127,43,OnTime,4
2023-01-29,P04,Bengaluru,M007,Drill,Brakes,Night,835,299765,914,82,80,98,56.16,ORD2050,2023-01-22,420484,2023-01-30,Paid,2023-01-27,2023-02-03,36,0.6,Mechanical Failure,194,15,OnTime,7
2023-01-29,P04,Bengaluru,M008,Lathe,Engine Parts,Morning,867,303450,859,95,97,97,86.51,,,,,,,,38,0.633333333,Material Shortage,164,28,,
2023-01-29,P04,Bengaluru,M009,Drill,Engine Parts,Night,1200,471600,1198,84,91,95,69.35,,,,,,,,14,0.233333333,Quality Check,165,33,,
2023-01-29,P04,Bengaluru,M010,Welder,Brakes,Morning,969,358530,1044,85,95,96,68.6,,,,,,,,49,0.816666667,Power Outage,119,32,,
2023-01-29,P04,Bengaluru,M011,Milling,Exhaust,Morning,789,329802,819,94,92,98,78.13,,,,,,,,19,0.316666667,Power Outage,183,16,,
2023-01-29,P04,Bengaluru,M012,Grinder,Chassis,Night,970,398670,1132,78,80,96,53.18,,,,,,,,47,0.783333333,Material Shortage,114,33,,
2023-01-29,P04,Bengaluru,M013,Grinder,Transmission,Night,1083,435366,1169,87,82,95,60.71,,,,,,,,31,0.516666667,Power Outage,198,19,,
2023-01-29,P04,Bengaluru,M014,CNC,Transmission,Night,767,294528,899,81,84,95,59.36,,,,,,,,42,0.7,Power Outage,163,38,,
2023-01-29,P04,Bengaluru,M015,Lathe,Brakes,Morning,970,370540,991,98,95,96,77.16,,,,,,,,28,0.466666667,Quality Check,156,23,,
2023-01-29,P04,Bengaluru,M016,Lathe,Transmission,Night,887,361896,988,79,83,97,53.98,ORD2051,2023-01-23,442277,2023-01-30,Shipped,,,57,0.95,Software Issue,122,30,OnTime,6
2023-01-29,P04,Bengaluru,M017,Lathe,Engine Parts,Morning,911,355290,921,95,95,98,76.83,ORD2052,2023-01-22,584569,2023-02-01,Produced,,,40,0.666666667,Power Outage,189,23,Delayed,15
2023-01-29,P04,Bengaluru,M018,Milling,Engine Parts,Morning,1059,371709,1048,96,88,99,77.11,,,,,,,,25,0.416666667,Mechanical Failure,114,19,,
2023-01-29,P04,Bengaluru,M019,Press,Exhaust,Night,846,353628,833,77,82,97,53.8,,,,,,,,21,0.35,Power Outage,196,24,,
2023-01-29,P04,Bengaluru,M020,CNC,Chassis,Morning,1053,418041,1108,95,89,98,82.04,ORD2053,2023-01-28,468657,2023-02-07,Billed,2023-01-27,,21,0.35,Tool Change,106,34,OnTime,1
2023-01-29,P04,Bengaluru,M021,Drill,Transmission,Night,741,304551,803,82,86,97,64.21,,,,,,,,27,0.45,Preventive Maintenance,122,33,,
2023-01-29,P04,Bengaluru,M022,Lathe,Chassis,Night,854,298900,857,77,78,98,57.49,,,,,,,,24,0.4,Electrical Fault,198,20,,
2023-01-29,P04,Bengaluru,M023,Press,Transmission,Night,1158,462042,1146,86,88,96,68.23,ORD2054,2023-01-23,474973,2023-01-29,Processing,,,33,0.55,Software Issue,102,26,Delayed,16
2023-01-29,P04,Bengaluru,M024,Press,Brakes,Night,871,332722,1017,89,84,95,66.43,ORD2055,2023-01-23,366196,2023-01-30,Shipped,,,45,0.75,Tool Change,101,41,OnTime,6
2023-01-29,P04,Bengaluru,M025,Lathe,Engine Parts,Night,943,344195,1016,85,82,97,61.71,,,,,,,,36,0.6,Quality Check,100,34,,
2023-01-29,P05,Delhi,M001,Grinder,Exhaust,Night,879,324351,935,89,88,98,63.32,,,,,,,,51,0.85,Quality Check,137,42,,
2023-01-29,P05,Delhi,M002,Drill,Exhaust,Night,763,285362,808,88,78,98,59.34,,,,,,,,35,0.583333333,Electrical Fault,174,38,,
2023-01-29,P05,Delhi,M003,Lathe,Suspension,Morning,854,302316,831,85,87,99,71.79,,,,,,,,33,0.55,Operator Error,121,40,,
2023-01-29,P05,Delhi,M004,Drill,Chassis,Night,843,339729,992,85,89,97,67.92,,,,,,,,41,0.683333333,Material Shortage,138,35,,
2023-01-29,P05,Delhi,M005,Drill,Suspension,Night,772,309572,800,83,80,96,53.17,,,,,,,,57,0.95,Calibration,114,45,,
2023-01-29,P05,Delhi,M006,Milling,Exhaust,Morning,978,395112,1101,98,97,97,81.82,,,,,,,,57,0.95,Electrical Fault,107,21,,
2023-01-29,P05,Delhi,M007,Grinder,Transmission,Night,831,323259,837,85,78,96,51.07,,,,,,,,55,0.916666667,Calibration,196,17,,
2023-01-29,P05,Delhi,M008,Grinder,Chassis,Night,945,335475,999,88,81,96,63.85,ORD2056,2023-01-24,321063,2023-01-30,Produced,,,38,0.633333333,Operator Error,128,36,Delayed,10
2023-01-29,P05,Delhi,M009,CNC,Suspension,Morning,941,343465,1064,93,94,99,76.25,ORD2057,2023-01-22,435673,2023-01-31,Shipped,,,44,0.733333333,Quality Check,197,41,OnTime,7
2023-01-29,P05,Delhi,M010,Grinder,Brakes,Morning,808,293304,851,97,94,96,70.82,ORD2058,2023-01-24,245533,2023-02-01,Processing,,,56,0.933333333,Material Shortage,124,33,Delayed,11
2023-01-29,P05,Delhi,M011,Milling,Exhaust,Morning,789,276939,852,97,95,99,84.49,,,,,,,,23,0.383333333,Mechanical Failure,175,17,,
2023-01-29,P05,Delhi,M012,CNC,Transmission,Morning,1151,438531,1142,94,93,98,78.18,,,,,,,,42,0.7,Operator Error,148,22,,
2023-01-29,P05,Delhi,M013,Milling,Brakes,Night,1001,380380,1165,77,86,98,52.79,,,,,,,,57,0.95,Calibration,137,15,,
2023-01-29,P05,Delhi,M014,Milling,Brakes,Night,1021,399211,1097,81,90,96,61.08,ORD2059,2023-01-24,458586,2023-01-29,Produced,,,26,0.433333333,Material Shortage,200,37,Delayed,15
2023-01-29,P05,Delhi,M015,Grinder,Exhaust,Night,959,402780,979,90,84,95,63.07,,,,,,,,28,0.466666667,Preventive Maintenance,190,16,,
2023-01-29,P05,Delhi,M016,CNC,Chassis,Night,736,285568,827,87,86,98,61.16,,,,,,,,53,0.883333333,Electrical Fault,189,21,,
2023-01-29,P05,Delhi,M017,Grinder,Chassis,Morning,794,281076,820,98,85,97,73.19,,,,,,,,12,0.2,Mechanical Failure,124,33,,
2023-01-29,P05,Delhi,M018,Lathe,Engine Parts,Night,1030,360500,1023,79,81,96,53,,,,,,,,26,0.433333333,Power Outage,133,29,,
2023-01-29,P05,Delhi,M019,Press,Brakes,Night,878,340664,1029,83,83,98,57.42,,,,,,,,39,0.65,Operator Error,180,35,,
2023-01-29,P05,Delhi,M020,Welder,Exhaust,Night,1217,430818,1192,79,78,96,54.44,,,,,,,,16,0.266666667,Tool Change,115,18,,
2023-01-29,P05,Delhi,M021,Welder,Suspension,Morning,738,279702,817,88,94,98,80.51,,,,,,,,10,0.166666667,Electrical Fault,139,31,,
2023-01-29,P05,Delhi,M022,Milling,Suspension,Morning,889,370713,869,90,92,96,72.18,,,,,,,,21,0.35,Tool Change,174,42,,
2023-01-29,P05,Delhi,M023,Grinder,Exhaust,Morning,969,377910,1011,89,92,97,73.52,,,,,,,,23,0.383333333,Tool Change,128,25,,
2023-01-29,P05,Delhi,M024,Press,Chassis,Morning,1061,371350,1031,90,85,99,66.62,,,,,,,,44,0.733333333,Preventive Maintenance,187,41,,
2023-01-29,P05,Delhi,M025,Lathe,Engine Parts,Morning,720,285840,839,88,94,99,65.74,,,,,,,,57,0.95,Tool Change,190,24,,
2023-01-30,P01,Pune,M001,Milling,Suspension,Night,846,302022,886,79,81,97,59.51,ORD2060,2023-01-27,239306,2023-02-04,Paid,2023-01-27,2023-01-29,12,0.2,Operator Error,196,34,OnTime,3
2023-01-30,P01,Pune,M002,Drill,Transmission,Morning,908,381360,1021,96,88,96,78.76,,,,,,,,36,0.6,Calibration,132,44,,
2023-01-30,P01,Pune,M003,Welder,Transmission,Night,978,382398,1074,82,89,96,57.41,,,,,,,,49,0.816666667,Software Issue,180,35,,
2023-01-30,P01,Pune,M004,Lathe,Engine Parts,Night,1163,412865,1178,77,82,98,57.4,ORD2061,2023-01-29,548327,2023-02-05,Processing,,,48,0.8,Material Shortage,102,35,Delayed,11
2023-01-30,P01,Pune,M005,Milling,Chassis,Night,574,218694,958,84,87,98,52.78,,,,,,,,139,2.316666667,Tool Change,138,38,,
2023-01-30,P01,Pune,M006,Welder,Transmission,Morning,1139,443071,1198,90,88,96,66.92,,,,,,,,40,0.666666667,Tool Change,113,33,,
2023-01-30,P01,Pune,M007,Welder,Transmission,Morning,930,367350,913,96,93,99,85.07,ORD2062,2023-01-24,461828,2023-01-31,Shipped,,,29,0.483333333,Electrical Fault,174,36,OnTime,6
2023-01-30,P01,Pune,M008,Press,Exhaust,Morning,833,306544,824,91,93,96,77.15,,,,,,,,16,0.266666667,Electrical Fault,126,45,,
2023-01-30,P01,Pune,M009,Welder,Engine Parts,Night,850,323850,857,79,87,98,58.62,ORD2063,2023-01-26,551752,2023-02-01,Shipped,,,35,0.583333333,Power Outage,173,29,OnTime,4
2023-01-30,P01,Pune,M010,Press,Suspension,Night,825,295350,850,88,81,97,64.99,ORD2064,2023-01-29,322602,2023-02-06,Billed,2023-01-28,,43,0.716666667,Tool Change,141,16,OnTime,1
2023-01-30,P01,Pune,M011,Welder,Exhaust,Morning,966,346794,980,92,85,98,73.26,ORD2065,2023-01-28,379476,2023-02-05,Paid,2023-01-28,2023-02-04,41,0.683333333,Electrical Fault,166,39,OnTime,2
2023-01-30,P01,Pune,M012,Press,Chassis,Night,944,393648,1051,80,87,97,55.74,ORD2066,2023-01-26,518055,2023-02-02,Billed,2023-01-28,,45,0.75,Calibration,163,27,OnTime,4
2023-01-30,P01,Pune,M013,Milling,Exhaust,Morning,995,352230,1119,93,93,98,77.48,,,,,,,,53,0.883333333,Power Outage,172,18,,
2023-01-30,P01,Pune,M014,Welder,Chassis,Morning,904,316400,917,92,95,97,79.44,,,,,,,,24,0.4,Preventive Maintenance,181,32,,
2023-01-30,P01,Pune,M015,Welder,Engine Parts,Night,1042,434514,1034,75,91,96,56.56,ORD2067,2023-01-27,254969,2023-02-01,Billed,2023-01-29,,48,0.8,Power Outage,191,33,OnTime,3
2023-01-30,P01,Pune,M016,Press,Transmission,Morning,872,314792,916,89,87,99,67.42,ORD2068,2023-01-24,480948,2023-02-02,Produced,,,47,0.783333333,Software Issue,159,18,Delayed,10
2023-01-30,P01,Pune,M017,CNC,Suspension,Morning,1065,395115,1094,91,92,97,65.15,ORD2069,2023-01-26,269054,2023-01-31,Paid,2023-01-29,2023-02-01,60,1,Electrical Fault,126,36,OnTime,4
2023-01-30,P01,Pune,M018,CNC,Brakes,Night,709,297780,806,75,88,98,59.44,,,,,,,,51,0.85,Tool Change,189,34,,
2023-01-30,P01,Pune,M019,Drill,Brakes,Night,1041,366432,1121,77,90,98,60.17,,,,,,,,14,0.233333333,Software Issue,145,17,,
2023-01-30,P01,Pune,M020,Lathe,Engine Parts,Night,959,365379,958,76,86,95,58.97,ORD2070,2023-01-25,358973,2023-01-30,Produced,,,30,0.5,Preventive Maintenance,139,19,Delayed,13
2023-01-30,P01,Pune,M021,Press,Chassis,Morning,935,338470,1072,98,91,97,71.56,ORD2071,2023-01-26,389320,2023-02-01,Paid,2023-01-27,2023-02-03,44,0.733333333,Mechanical Failure,117,33,OnTime,4
2023-01-30,P01,Pune,M022,Grinder,Transmission,Morning,978,349146,1111,85,94,96,68.76,,,,,,,,60,1,Preventive Maintenance,191,40,,
2023-01-30,P01,Pune,M023,Press,Engine Parts,Morning,939,330528,1038,90,88,96,68.27,,,,,,,,21,0.35,Operator Error,157,19,,
2023-01-30,P01,Pune,M024,CNC,Exhaust,Morning,1122,461142,1129,92,95,97,80.15,ORD2072,2023-01-25,486068,2023-02-02,Billed,2023-01-28,,25,0.416666667,Operator Error,175,39,OnTime,5
2023-01-30,P01,Pune,M025,Drill,Brakes,Night,1075,435375,1067,87,84,97,61.69,,,,,,,,58,0.966666667,Operator Error,128,31,,
2023-01-30,P02,Chennai,M001,Milling,Transmission,Night,1207,462281,1156,85,79,97,59.13,,,,,,,,42,0.7,Tool Change,173,29,,
2023-01-30,P02,Chennai,M002,Welder,Suspension,Morning,880,315920,976,94,93,97,85.22,,,,,,,,18,0.3,Material Shortage,200,17,,
2023-01-30,P02,Chennai,M003,Press,Brakes,Night,694,274824,811,81,88,95,58.22,,,,,,,,30,0.5,Software Issue,102,36,,
2023-01-30,P02,Chennai,M004,Milling,Brakes,Night,800,293600,824,79,86,97,53.65,,,,,,,,57,0.95,Software Issue,129,40,,
2023-01-30,P02,Chennai,M005,CNC,Chassis,Night,1197,448875,1187,80,78,95,52.6,ORD2073,2023-01-26,276075,2023-02-04,Processing,,,54,0.9,Operator Error,177,15,Delayed,8
2023-01-30,P02,Chennai,M006,Press,Brakes,Night,896,370048,906,80,84,95,55.89,,,,,,,,46,0.766666667,Quality Check,137,45,,
2023-01-30,P02,Chennai,M007,Drill,Exhaust,Night,1103,408110,1159,85,89,97,72.01,ORD2074,2023-01-24,260710,2023-02-02,Paid,2023-01-27,2023-02-01,25,0.416666667,Preventive Maintenance,191,34,OnTime,6
2023-01-30,P02,Chennai,M008,Lathe,Suspension,Night,957,399069,1120,78,83,95,58.58,,,,,,,,30,0.5,Operator Error,124,18,,
2023-01-30,P02,Chennai,M009,Grinder,Brakes,Night,1043,371308,1051,82,80,98,54.66,ORD2075,2023-01-26,564492,2023-02-01,Shipped,,,37,0.616666667,Mechanical Failure,150,17,OnTime,4
2023-01-30,P02,Chennai,M010,Welder,Brakes,Night,856,350104,934,89,87,98,63.57,,,,,,,,43,0.716666667,Software Issue,136,35,,
2023-01-30,P02,Chennai,M011,Press,Engine Parts,Morning,920,369840,894,89,93,99,72.52,,,,,,,,59,0.983333333,Material Shortage,179,24,,
2023-01-30,P02,Chennai,M012,CNC,Brakes,Morning,996,392424,965,98,95,96,83.27,,,,,,,,15,0.25,Calibration,162,35,,
2023-01-30,P02,Chennai,M013,Grinder,Engine Parts,Night,952,356048,1092,79,83,97,53.23,,,,,,,,39,0.65,Electrical Fault,170,40,,
2023-01-30,P02,Chennai,M014,Drill,Brakes,Morning,1101,398562,1100,88,95,98,69.25,,,,,,,,44,0.733333333,Electrical Fault,154,38,,
2023-01-30,P02,Chennai,M015,Lathe,Exhaust,Morning,963,366903,994,96,93,99,76.55,ORD2076,2023-01-26,262462,2023-02-01,Billed,2023-01-29,,20,0.333333333,Operator Error,197,18,OnTime,4
2023-01-30,P02,Chennai,M016,Press,Transmission,Morning,1014,415740,1166,85,87,99,64.3,,,,,,,,38,0.633333333,Tool Change,179,31,,
2023-01-30,P02,Chennai,M017,CNC,Transmission,Night,1152,433152,1200,77,89,98,56.25,,,,,,,,40,0.666666667,Electrical Fault,150,16,,
2023-01-30,P02,Chennai,M018,Milling,Exhaust,Morning,985,387105,986,93,92,97,80.18,,,,,,,,21,0.35,Operator Error,127,30,,
2023-01-30,P02,Chennai,M019,Milling,Transmission,Night,798,312816,887,78,85,98,54.73,,,,,,,,57,0.95,Preventive Maintenance,174,31,,
2023-01-30,P02,Chennai,M020,Drill,Transmission,Night,804,319992,919,80,85,97,56.92,,,,,,,,58,0.966666667,Power Outage,139,44,,
2023-01-30,P02,Chennai,M021,Lathe,Suspension,Night,854,322812,836,82,89,97,65.77,,,,,,,,47,0.783333333,Software Issue,119,22,,
2023-01-30,P02,Chennai,M022,Press,Brakes,Morning,1005,393960,1150,85,89,98,67.49,,,,,,,,48,0.8,Software Issue,128,16,,
2023-01-30,P02,Chennai,M023,Press,Transmission,Morning,921,378531,904,90,90,96,68.81,,,,,,,,20,0.333333333,Mechanical Failure,190,27,,
2023-01-30,P02,Chennai,M024,Grinder,Chassis,Morning,1171,434441,1150,97,85,96,73.37,,,,,,,,43,0.716666667,Power Outage,185,35,,
2023-01-30,P02,Chennai,M025,Drill,Engine Parts,Night,1122,438702,1112,85,79,97,54.12,,,,,,,,41,0.683333333,Tool Change,132,41,,
2023-01-30,P03,Gurgaon,M001,Press,Chassis,Night,871,325754,956,78,89,96,62.54,,,,,,,,29,0.483333333,Material Shortage,112,34,,
2023-01-30,P03,Gurgaon,M002,Press,Transmission,Morning,876,342516,909,93,96,97,81.17,ORD2077,2023-01-24,323079,2023-01-30,Paid,2023-01-29,2023-02-02,51,0.85,Mechanical Failure,166,42,OnTime,6
2023-01-30,P03,Gurgaon,M003,Welder,Engine Parts,Morning,919,344625,1006,87,97,98,77.24,ORD2078,2023-01-24,401925,2023-01-30,Processing,,,49,0.816666667,Mechanical Failure,129,33,Delayed,12
2023-01-30,P03,Gurgaon,M004,Grinder,Brakes,Night,1103,434582,1074,84,81,95,63.87,,,,,,,,26,0.433333333,Software Issue,179,31,,
2023-01-30,P03,Gurgaon,M005,Welder,Engine Parts,Morning,924,355740,946,85,87,96,69.91,,,,,,,,13,0.216666667,Operator Error,155,20,,
